# TOTAL_GENES = 58335
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOCC_SECRETORY_GRANULE_MEMBR...         SET     300     -0.06072   -0.0043432     0.046218      0.90553 GOCC_SECRETORY_GRANULE_MEMBRANE
GOCC_SMALL_RIBOSOMAL_SUBUNIT            SET      66     0.072917    0.0024513      0.10864      0.25106 GOCC_SMALL_RIBOSOMAL_SUBUNIT
GOCC_SYNAPTIC_MEMBRANE                  SET     348      0.05258     0.004049      0.04514      0.12205 GOCC_SYNAPTIC_MEMBRANE
GOCC_TERMINAL_BOUTON                    SET      46      0.15292    0.0042925       0.1199      0.10108 GOCC_TERMINAL_BOUTON
GOCC_TERTIARY_GRANULE                   SET     158     0.013769   0.00071561     0.062064      0.41222 GOCC_TERTIARY_GRANULE
GOCC_TERTIARY_GRANULE_MEMBRA...         SET      69     0.015428   0.00053028     0.097758       0.4373 GOCC_TERTIARY_GRANULE_MEMBRANE
GOCC_TRANSPORTER_COMPLEX                SET     370     0.030548    0.0024251     0.044556      0.24649 GOCC_TRANSPORTER_COMPLEX
GOCC_TRANSPORT_VESICLE                  SET     382    0.0076379   0.00061605     0.041233      0.42652 GOCC_TRANSPORT_VESICLE
GOCC_TRANSPORT_VESICLE_MEMBR...         SET     196    -0.014734  -0.00085264     0.057227      0.60159 GOCC_TRANSPORT_VESICLE_MEMBRANE
GOCC_VACUOLAR_LUMEN                     SET     167    -0.011879  -0.00063466     0.063514      0.57418 GOCC_VACUOLAR_LUMEN
GOCC_VACUOLAR_MEMBRANE                  SET     436    -0.022752   -0.0019596     0.038458      0.72294 GOCC_VACUOLAR_MEMBRANE
GOCC_VESICLE_COAT                       SET      51     -0.01099  -0.00032482      0.10917       0.5401 GOCC_VESICLE_COAT
GOCC_VESICLE_LUMEN                      SET     314     0.092754    0.0067868     0.044914     0.019459 GOCC_VESICLE_LUMEN
GOMF_AMINO_ACID_CATION_SYMPO...         SET      22     0.024362   0.00047303       0.1693      0.44279 GOMF_AMINO_ACID_CATION_SYMPORTER_ACTIVITY
GOMF_CATALYTIC_ACTIVITY_ACTI...         SET     390    0.0074488   0.00060702     0.040223      0.42654 GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA
GOMF_ENZYME_INHIBITOR_ACTIVI...         SET     379     0.012313   0.00098922      0.04286      0.38695 GOMF_ENZYME_INHIBITOR_ACTIVITY
GOMF_G_QUADRUPLEX_DNA_BINDING           SET      11      0.16215    0.0022265      0.22179      0.23236 GOMF_G_QUADRUPLEX_DNA_BINDING
GOMF_STRUCTURAL_CONSTITUENT_...         SET     160   -0.0091303  -0.00047752     0.068362      0.55312 GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME
HALLMARK_ADIPOGENESIS                   SET     196     -0.11693   -0.0067663     0.057146      0.97962 HALLMARK_ADIPOGENESIS
HALLMARK_ALLOGRAFT_REJECTION            SET     191    -0.068597   -0.0039187     0.058971      0.87763 HALLMARK_ALLOGRAFT_REJECTION
HALLMARK_CHOLESTEROL_HOMEOST...         SET      71      0.25135    0.0087635     0.091575    0.0030294 HALLMARK_CHOLESTEROL_HOMEOSTASIS
HALLMARK_COAGULATION                    SET     129    -0.017786  -0.00083545     0.069064      0.60161 HALLMARK_COAGULATION
HALLMARK_DNA_REPAIR                     SET     143      0.22033     0.010895     0.066035   0.00042456 HALLMARK_DNA_REPAIR
HALLMARK_E2F_TARGETS                    SET     192     -0.11433   -0.0065485     0.056525      0.97844 HALLMARK_E2F_TARGETS
HALLMARK_G2M_CHECKPOINT                 SET     192     -0.10172   -0.0058261     0.056482      0.96414 HALLMARK_G2M_CHECKPOINT
HALLMARK_HEME_METABOLISM                SET     190      0.10114    0.0057628      0.05647     0.036646 HALLMARK_HEME_METABOLISM
HALLMARK_IL6_JAK_STAT3_SIGNA...         SET      81     -0.12854   -0.0047866     0.087609      0.92884 HALLMARK_IL6_JAK_STAT3_SIGNALING
HALLMARK_INTERFERON_ALPHA_RE...         SET      97     -0.12569    -0.005121     0.083834      0.93309 HALLMARK_INTERFERON_ALPHA_RESPONSE
HALLMARK_INTERFERON_GAMMA_RE...         SET     198     0.047079    0.0027382     0.057717      0.20734 HALLMARK_INTERFERON_GAMMA_RESPONSE
HALLMARK_OXIDATIVE_PHOSPHORY...         SET     188     0.053622    0.0030392     0.058405      0.17928 HALLMARK_OXIDATIVE_PHOSPHORYLATION
HALLMARK_TNFA_SIGNALING_VIA_...         SET     198     0.011793   0.00068588      0.05813      0.41962 HALLMARK_TNFA_SIGNALING_VIA_NFKB
HALLMARK_UV_RESPONSE_UP                 SET     154     0.049972    0.0025642     0.062347      0.21142 HALLMARK_UV_RESPONSE_UP
HP_ABNORMALITY_OF_ACID_BASE_...         SET     351    0.0020004    0.0001547      0.04402      0.48188 HP_ABNORMALITY_OF_ACID_BASE_HOMEOSTASIS
HP_ABNORMALITY_OF_COMPLEMENT...         SET      30     0.095246    0.0021594      0.14171      0.25076 HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM
HP_ABNORMALITY_OF_EXTRAPYRAM...         SET     248    -0.089328    -0.005812     0.052357        0.956 HP_ABNORMALITY_OF_EXTRAPYRAMIDAL_MOTOR_FUNCTION
HP_ABNORMALITY_OF_HUMORAL_IM...         SET     253    0.0082165   0.00053993     0.049777      0.43445 HP_ABNORMALITY_OF_HUMORAL_IMMUNITY
HP_ABNORMALITY_OF_TEMPERATUR...         SET     433     0.035235    0.0030244     0.038901      0.18253 HP_ABNORMALITY_OF_TEMPERATURE_REGULATION
HP_ABNORMALITY_OF_THE_BASAL_...         SET     205    -0.014497  -0.00085789     0.058077      0.59856 HP_ABNORMALITY_OF_THE_BASAL_GANGLIA
HP_ABNORMALITY_OF_THE_LYMPH_...         SET     201     0.019809    0.0011608     0.056303      0.36249 HP_ABNORMALITY_OF_THE_LYMPH_NODES
HP_ABNORMALITY_OF_THE_MITOCH...         SET     156      -0.0372   -0.0019212     0.065943      0.71367 HP_ABNORMALITY_OF_THE_MITOCHONDRION
HP_ABNORMALITY_OF_THE_PULMON...         SET     229    -0.058106   -0.0036335     0.053495       0.8613 HP_ABNORMALITY_OF_THE_PULMONARY_VASCULATURE
HP_ABNORMALITY_OF_THE_THENAR...         SET      29       0.2471    0.0055082      0.15414      0.05446 HP_ABNORMALITY_OF_THE_THENAR_EMINENCE
HP_ABNORMALITY_OF_THE_URETHRA           SET     384    -0.058139   -0.0047015     0.041537      0.91919 HP_ABNORMALITY_OF_THE_URETHRA
HP_ABNORMALITY_OF_THE_VOICE             SET     444     0.002516   0.00021866     0.038652      0.47405 HP_ABNORMALITY_OF_THE_VOICE
HP_ABNORMAL_ACTIVITY_OF_MITO...         SET      88    0.0098723   0.00038315     0.089772      0.45622 HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN
HP_ABNORMAL_AGGRESSIVE_IMPUL...         SET     311     0.024643    0.0017945     0.046727      0.29896 HP_ABNORMAL_AGGRESSIVE_IMPULSIVE_OR_VIOLENT_BEHAVIOR
HP_ABNORMAL_CAUDATE_NUCLEUS_...         SET      21     -0.32657   -0.0061951      0.20652       0.9431 HP_ABNORMAL_CAUDATE_NUCLEUS_MORPHOLOGY
HP_ABNORMAL_CNS_MYELINATION             SET     285    0.0090873   0.00063363     0.047797      0.42461 HP_ABNORMAL_CNS_MYELINATION
HP_ABNORMAL_CONSUMPTION_BEHA...         SET     136     -0.10382   -0.0050072     0.073104      0.92222 HP_ABNORMAL_CONSUMPTION_BEHAVIOR
HP_ABNORMAL_CORPUS_STRIATUM_...         SET      36     -0.14121   -0.0035069      0.14508       0.8348 HP_ABNORMAL_CORPUS_STRIATUM_MORPHOLOGY
HP_ABNORMAL_CSF_METABOLITE_L...         SET      99     -0.13008   -0.0053543     0.082096      0.94346 HP_ABNORMAL_CSF_METABOLITE_LEVEL
HP_ABNORMAL_EATING_BEHAVIOR             SET     103     -0.12165   -0.0051073     0.084712      0.92451 HP_ABNORMAL_EATING_BEHAVIOR
HP_ABNORMAL_ERYTHROCYTE_ENZY...         SET      28      0.18588    0.0040713      0.15756      0.11906 HP_ABNORMAL_ERYTHROCYTE_ENZYME_LEVEL
HP_ABNORMAL_ERYTHROCYTE_SEDI...         SET      49      0.17181    0.0049773       0.1146     0.066922 HP_ABNORMAL_ERYTHROCYTE_SEDIMENTATION_RATE
HP_ABNORMAL_FEAR_ANXIETY_REL...         SET     364     0.064871    0.0051084     0.044401     0.072006 HP_ABNORMAL_FEAR_ANXIETY_RELATED_BEHAVIOR
HP_ABNORMAL_HEMOGLOBIN                  SET      54        0.114    0.0034669      0.11291      0.15634 HP_ABNORMAL_HEMOGLOBIN
HP_ABNORMAL_MEAN_CORPUSCULAR...         SET      48     0.077279    0.0022159      0.11549       0.2517 HP_ABNORMAL_MEAN_CORPUSCULAR_VOLUME
HP_ABNORMAL_NUMBER_OF_ERYTHR...         SET      39    0.0092699   0.00023961      0.12841      0.47123 HP_ABNORMAL_NUMBER_OF_ERYTHROID_PRECURSORS
HP_ABNORMAL_PERICARDIUM_MORP...         SET      68     0.038346    0.0013084     0.098733      0.34887 HP_ABNORMAL_PERICARDIUM_MORPHOLOGY
HP_ABNORMAL_SERUM_INTERFERON...         SET      21     -0.22611   -0.0042892      0.18266      0.89211 HP_ABNORMAL_SERUM_INTERFERON_LEVEL
HP_ABNORMAL_SPERM_MOTILITY              SET      75     -0.20582   -0.0073754     0.090615      0.98844 HP_ABNORMAL_SPERM_MOTILITY
HP_ABNORMAL_TONGUE_PHYSIOLOGY           SET      43    0.0077992   0.00021167      0.13089      0.47624 HP_ABNORMAL_TONGUE_PHYSIOLOGY
HP_ABNORMAL_VENA_CAVA_MORPHO...         SET      64     -0.20818   -0.0068918     0.097933      0.98324 HP_ABNORMAL_VENA_CAVA_MORPHOLOGY
HP_ABSENCE_OF_PUBERTAL_DEVEL...         SET      26     -0.36646   -0.0077349      0.14805      0.99334 HP_ABSENCE_OF_PUBERTAL_DEVELOPMENT
HP_ABSENT_SPEECH                        SET     294     0.056645    0.0040112     0.047762      0.11782 HP_ABSENT_SPEECH
HP_ABSENT_THUMB                         SET      47     0.059778    0.0016961      0.11679      0.30439 HP_ABSENT_THUMB
HP_ADENOCARCINOMA_OF_THE_INT...         SET      37      0.16391    0.0041268      0.13298      0.10887 HP_ADENOCARCINOMA_OF_THE_INTESTINES
HP_AMYLOIDOSIS                          SET      29    -0.047109   -0.0010501      0.14596      0.62655 HP_AMYLOIDOSIS
HP_APLASIA_HYPOPLASIA_OF_THE...         SET      81     -0.17554   -0.0065368     0.085586      0.97987 HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN
HP_APNEA                                SET     278     0.021327    0.0014688     0.049692       0.3339 HP_APNEA
HP_ARTHRITIS                            SET     188     -0.16699   -0.0094649     0.059436      0.99752 HP_ARTHRITIS
HP_ATONIC_SEIZURE                       SET      96     -0.15958   -0.0064682     0.085162      0.96952 HP_ATONIC_SEIZURE
HP_AUTOIMMUNITY                         SET     172    -0.013556  -0.00073502     0.062237      0.58621 HP_AUTOIMMUNITY
HP_BONE_CYST                            SET      29      0.32647    0.0072774      0.13612    0.0082334 HP_BONE_CYST
HP_BRACHYCEPHALY                        SET     197     0.013946   0.00080907     0.057835      0.40473 HP_BRACHYCEPHALY
HP_BRADYKINESIA                         SET      96     -0.13371   -0.0054198     0.084208      0.94384 HP_BRADYKINESIA
HP_CENTRAL_SLEEP_APNEA                  SET      24      0.27652    0.0056077       0.1605     0.042462 HP_CENTRAL_SLEEP_APNEA
HP_CEREBRAL_VISUAL_IMPAIRMENT           SET     201     -0.04338    -0.002542     0.057269      0.77562 HP_CEREBRAL_VISUAL_IMPAIRMENT
HP_CHOREA                               SET     253    -0.088049    -0.005786       0.0518      0.95541 HP_CHOREA
HP_COARCTATION_OF_AORTA                 SET     112     0.024784     0.001085     0.070985      0.36349 HP_COARCTATION_OF_AORTA
HP_COGWHEEL_RIGIDITY                    SET      23      -0.3214   -0.0063807      0.17503      0.96684 HP_COGWHEEL_RIGIDITY
HP_COMPLEX_FEBRILE_SEIZURE              SET      15    0.0036361     5.83e-05      0.21179      0.49315 HP_COMPLEX_FEBRILE_SEIZURE
HP_DEPRESSION                           SET     349     0.027044    0.0020855     0.043867      0.26879 HP_DEPRESSION
HP_DEVELOPMENTAL_CATARACT               SET     115     0.055196    0.0024483     0.073909      0.22759 HP_DEVELOPMENTAL_CATARACT
HP_DEVELOPMENTAL_REGRESSION             SET     332    -0.033884    -0.002549     0.045473      0.77191 HP_DEVELOPMENTAL_REGRESSION
HP_DILATION_OF_LATERAL_VENTR...         SET      77     0.057715    0.0020955     0.094447      0.27057 HP_DILATION_OF_LATERAL_VENTRICLES
HP_DISINHIBITION                        SET     189     0.066306     0.003768     0.057805      0.12568 HP_DISINHIBITION
HP_DISTAL_AMYOTROPHY                    SET     160      0.15037    0.0078641     0.064702     0.010066 HP_DISTAL_AMYOTROPHY
HP_DUPLICATION_OF_THUMB_PHAL...         SET      50     0.092213    0.0026986      0.11519       0.2117 HP_DUPLICATION_OF_THUMB_PHALANX
HP_DYSPHAGIA                            SET     439     0.025682    0.0022195     0.039157      0.25595 HP_DYSPHAGIA
HP_EARLY_ONSET_OF_SEXUAL_MAT...         SET     185      0.12751    0.0071692     0.060849     0.018067 HP_EARLY_ONSET_OF_SEXUAL_MATURATION
HP_ENCEPHALOPATHY                       SET     251     0.038723    0.0025346     0.053351      0.23398 HP_ENCEPHALOPATHY
HP_ENLARGED_CISTERNA_MAGNA              SET      36     0.086037    0.0021367      0.14306      0.27379 HP_ENLARGED_CISTERNA_MAGNA
HP_ERYTHROID_HYPOPLASIA                 SET      24      0.10733    0.0021766      0.16253      0.25452 HP_ERYTHROID_HYPOPLASIA
HP_EUNUCHOID_HABITUS                    SET      20      -0.4807   -0.0088993      0.16505      0.99821 HP_EUNUCHOID_HABITUS
HP_FAILURE_TO_THRIVE_IN_INFA...         SET     129     0.051017    0.0023964     0.076728      0.25306 HP_FAILURE_TO_THRIVE_IN_INFANCY
HP_FEMALE_SEXUAL_DYSFUNCTION            SET      55     -0.28117   -0.0086294      0.10451      0.99643 HP_FEMALE_SEXUAL_DYSFUNCTION
HP_FEVER                                SET     316   -0.0015921  -0.00011686     0.045341      0.51401 HP_FEVER
HP_FOCAL_MOTOR_SEIZURE                  SET     100    -0.069663   -0.0028818      0.08607      0.79085 HP_FOCAL_MOTOR_SEIZURE
HP_FUNCTIONAL_MOTOR_DEFICIT             SET     439    -0.015084   -0.0013036      0.03934      0.64929 HP_FUNCTIONAL_MOTOR_DEFICIT
HP_GASTROESOPHAGEAL_REFLUX              SET     399    -0.010355  -0.00085347     0.041221      0.59917 HP_GASTROESOPHAGEAL_REFLUX
HP_GENERALIZED_MYOCLONIC_SEI...         SET     140     0.031714    0.0015518     0.069018      0.32293 HP_GENERALIZED_MYOCLONIC_SEIZURE
HP_GLAUCOMA                             SET     327   -0.0050179  -0.00037464     0.044984      0.54441 HP_GLAUCOMA
HP_HYPOMIMIC_FACE                       SET      31      0.10361    0.0023879      0.15303      0.24919 HP_HYPOMIMIC_FACE
HP_HYPOPLASIA_OF_THE_CORPUS_...         SET     458    -0.016093   -0.0014203      0.03812      0.66355 HP_HYPOPLASIA_OF_THE_CORPUS_CALLOSUM
HP_HYPOSMIA                             SET      55     -0.27051   -0.0083024      0.11191      0.99218 HP_HYPOSMIA
HP_INCREASED_CSF_LACTATE                SET      77    -0.061961   -0.0022497     0.094042      0.74501 HP_INCREASED_CSF_LACTATE
HP_INCREASED_MEAN_CORPUSCULA...         SET      38     0.043674    0.0011143      0.13203       0.3704 HP_INCREASED_MEAN_CORPUSCULAR_VOLUME
HP_INCREASED_SERUM_LACTATE              SET     164    -0.030648   -0.0016227     0.064059      0.68383 HP_INCREASED_SERUM_LACTATE
HP_INTERICTAL_EEG_ABNORMALITY           SET     275    -0.032401   -0.0022194     0.048521      0.74786 HP_INTERICTAL_EEG_ABNORMALITY
HP_IRRITABILITY                         SET     199     0.025547    0.0014896     0.058217       0.3304 HP_IRRITABILITY
HP_LACTIC_ACIDOSIS                      SET     152     0.085405    0.0043539     0.066949      0.10104 HP_LACTIC_ACIDOSIS
HP_LEUKODYSTROPHY                       SET     100     -0.11715   -0.0048464      0.08343      0.91987 HP_LEUKODYSTROPHY
HP_MACROCYTIC_ANEMIA                    SET      62      0.16969    0.0055291     0.098406     0.042324 HP_MACROCYTIC_ANEMIA
HP_MALIGNANT_GENITOURINARY_T...         SET      25      0.10783    0.0022318      0.16377      0.25513 HP_MALIGNANT_GENITOURINARY_TRACT_TUMOR
HP_MENINGITIS                           SET      67     -0.12313   -0.0041706       0.1011      0.88837 HP_MENINGITIS
HP_MENTAL_DETERIORATION                 SET     298    -0.015736   -0.0011218     0.046399      0.63275 HP_MENTAL_DETERIORATION
HP_MOTOR_SEIZURE                        SET     320    -0.034864   -0.0025751     0.045533      0.77806 HP_MOTOR_SEIZURE
HP_MULTICYSTIC_KIDNEY_DYSPLA...         SET     108    -0.094016   -0.0040416     0.075837      0.89246 HP_MULTICYSTIC_KIDNEY_DYSPLASIA
HP_MUSCLE_STIFFNESS                     SET      69     0.027642   0.00095011     0.097326       0.3882 HP_MUSCLE_STIFFNESS
HP_MYELODYSPLASIA                       SET      96     0.005512   0.00022342     0.079235      0.47227 HP_MYELODYSPLASIA
HP_MYOCLONIC_SEIZURE                    SET     173     0.019671    0.0010697     0.061882      0.37529 HP_MYOCLONIC_SEIZURE
HP_MYOCLONUS                            SET     321   -0.0080445  -0.00059511     0.045869      0.56961 HP_MYOCLONUS
HP_MYOSITIS                             SET      31     -0.20438   -0.0047102      0.14538      0.92011 HP_MYOSITIS
HP_NARROW_PALM                          SET      15     -0.16481   -0.0026424      0.22923      0.76392 HP_NARROW_PALM
HP_OSTEOSARCOMA                         SET      32      0.12434    0.0029114      0.13791      0.18364 HP_OSTEOSARCOMA
HP_PARKINSONISM                         SET     109     -0.01096  -0.00047332     0.077827        0.556 HP_PARKINSONISM
HP_PAROXYSMAL_DYSKINESIA                SET      12      0.18239    0.0026157       0.2714      0.25079 HP_PAROXYSMAL_DYSKINESIA
HP_PARTIAL_DUPLICATION_OF_TH...         SET      38     0.052875    0.0013491      0.13716      0.34994 HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND
HP_PERIPHERAL_NEUROPATHY                SET     412     0.011226   0.00094014     0.040353      0.39043 HP_PERIPHERAL_NEUROPATHY
HP_PERSISTENCE_OF_HEMOGLOBIN...         SET      29      0.12492    0.0027846      0.15202      0.20562 HP_PERSISTENCE_OF_HEMOGLOBIN_F
HP_PLAGIOCEPHALY                        SET     108      0.16139    0.0069381      0.07629     0.017195 HP_PLAGIOCEPHALY
HP_PLANTAR_HYPERKERATOSIS               SET     155     0.066612    0.0034291     0.064588      0.15119 HP_PLANTAR_HYPERKERATOSIS
HP_POLYPHAGIA                           SET      65       -0.151   -0.0050378       0.1099      0.91528 HP_POLYPHAGIA
HP_PROGRESSIVE_NEUROLOGIC_DE...         SET      50    -0.043594   -0.0012758      0.11673       0.6456 HP_PROGRESSIVE_NEUROLOGIC_DETERIORATION
HP_PROTRUDING_EAR                       SET     169    0.0081381    0.0004374     0.064455      0.44976 HP_PROTRUDING_EAR
HP_PULMONARY_INFILTRATES                SET      49     -0.13438    -0.003893       0.1169      0.87481 HP_PULMONARY_INFILTRATES
HP_PURE_RED_CELL_APLASIA                SET      24     0.065753    0.0013334      0.16286      0.34321 HP_PURE_RED_CELL_APLASIA
HP_RAPIDLY_PROGRESSIVE                  SET      36     -0.12209   -0.0030319      0.12772      0.83043 HP_RAPIDLY_PROGRESSIVE
HP_RENAL_CYST                           SET     260    -0.071277    -0.004748     0.050502      0.92093 HP_RENAL_CYST
HP_RETICULOCYTOPENIA                    SET      33     0.051665    0.0012285       0.1436      0.35951 HP_RETICULOCYTOPENIA
HP_RIGIDITY                             SET     177    -0.024264   -0.0013345     0.062026      0.65217 HP_RIGIDITY
HP_SHORT_ATTENTION_SPAN                 SET     403     0.022751    0.0018845     0.041588      0.29217 HP_SHORT_ATTENTION_SPAN
HP_SPASTIC_TETRAPLEGIA                  SET      98     0.012311   0.00050418     0.081094      0.43967 HP_SPASTIC_TETRAPLEGIA
HP_STATUS_EPILEPTICUS                   SET     186    -0.011118  -0.00062679     0.059982      0.57352 HP_STATUS_EPILEPTICUS
HP_STEREOTYPY                           SET     232      0.01779    0.0011197     0.054252      0.37149 HP_STEREOTYPY
HP_SYSTEMIC_LUPUS_ERYTHEMATO...         SET      33      0.17731    0.0042162      0.15072       0.1197 HP_SYSTEMIC_LUPUS_ERYTHEMATOSUS
HP_THROMBOCYTOSIS                       SET      53      0.11391     0.003432      0.10738      0.14438 HP_THROMBOCYTOSIS
HP_TUBE_FEEDING                         SET     234    -0.035414   -0.0022385     0.052832      0.74867 HP_TUBE_FEEDING
HP_UNSTEADY_GAIT                        SET     152     0.097206    0.0049555     0.067969     0.076339 HP_UNSTEADY_GAIT
HP_UNUSUAL_FUNGAL_INFECTION             SET      63   -0.0023663  -7.7721e-05     0.098243      0.50961 HP_UNUSUAL_FUNGAL_INFECTION
HP_UNUSUAL_INFECTION_BY_ANAT...         SET      91      -0.1673   -0.0066025     0.084378       0.9763 HP_UNUSUAL_INFECTION_BY_ANATOMICAL_SITE
HP_VERTIGO                              SET     108     0.097538     0.004193     0.078794      0.10788 HP_VERTIGO
HP_WEAKNESS_DUE_TO_UPPER_MOT...         SET     440      0.03281    0.0028388     0.039265      0.20169 HP_WEAKNESS_DUE_TO_UPPER_MOTOR_NEURON_DYSFUNCTION
KEGG_ALZHEIMERS_DISEASE                 SET     155    -0.044282   -0.0022796     0.066012      0.74883 KEGG_ALZHEIMERS_DISEASE
KEGG_ANTIGEN_PROCESSING_AND_...         SET      81      0.12248    0.0045608     0.099027      0.10808 KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KEGG_ENDOCYTOSIS                        SET     177     0.028765    0.0015821     0.061787      0.32077 KEGG_ENDOCYTOSIS
KEGG_GLYCOLYSIS_GLUCONEOGENE...         SET      59     0.040909    0.0013004      0.10464      0.34791 KEGG_GLYCOLYSIS_GLUCONEOGENESIS
KEGG_GRAFT_VERSUS_HOST_DISEA...         SET      37      0.13337    0.0033579      0.14645      0.18124 KEGG_GRAFT_VERSUS_HOST_DISEASE
KEGG_HISTIDINE_METABOLISM               SET      27     0.068572    0.0014749      0.15254      0.32652 KEGG_HISTIDINE_METABOLISM
KEGG_HUNTINGTONS_DISEASE                SET     171   -0.0061451  -0.00033222     0.062877      0.53893 KEGG_HUNTINGTONS_DISEASE
KEGG_OXIDATIVE_PHOSPHORYLATI...         SET     115    -0.039687   -0.0017604     0.076606      0.69779 KEGG_OXIDATIVE_PHOSPHORYLATION
KEGG_PARKINSONS_DISEASE                 SET     111     0.020021   0.00087249     0.075075      0.39486 KEGG_PARKINSONS_DISEASE
KEGG_PATHWAYS_IN_CANCER                 SET     316   -0.0087286  -0.00064069     0.045145      0.57666 KEGG_PATHWAYS_IN_CANCER
KEGG_RIBOSOME                           SET      83     -0.16622   -0.0062654     0.095486      0.95913 KEGG_RIBOSOME
KEGG_RIG_I_LIKE_RECEPTOR_SIG...         SET      67     0.018971   0.00064258     0.095782       0.4215 KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
KEGG_SYSTEMIC_LUPUS_ERYTHEMA...         SET     130     -0.24972    -0.011775     0.086132      0.99813 KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
KEGG_THYROID_CANCER                     SET      29      0.23173    0.0051656      0.13677     0.045107 KEGG_THYROID_CANCER
KEGG_TOLL_LIKE_RECEPTOR_SIGN...         SET      98    -0.018122  -0.00074217     0.082377      0.58706 KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
KEGG_TYPE_I_DIABETES_MELLITUS           SET      41      0.11966    0.0031714      0.13727      0.19167 KEGG_TYPE_I_DIABETES_MELLITUS
REACTOME_ACTIVATION_OF_ANTER...         SET     117     -0.12047   -0.0053898     0.087335      0.91611 REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS
REACTOME_ACTIVATION_OF_THE_M...         SET      55     0.060577    0.0018592      0.11422      0.29793 REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S
REACTOME_ANTIGEN_PRESENTATIO...         SET      24      0.10663    0.0021623      0.17409      0.27011 REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC
REACTOME_ANTIGEN_PROCESSING_...1        SET     100    -0.017992  -0.00074428     0.080389      0.58855 REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION
REACTOME_ANTIGEN_PROCESSING_...2        SET     297     0.014876    0.0010587     0.046223      0.37379 REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION
REACTOME_ANTIVIRAL_MECHANISM...         SET      81    -0.075384   -0.0028071     0.089255      0.80083 REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES
REACTOME_ASSEMBLY_OF_THE_ORC...         SET      66     -0.33746    -0.011345      0.12467       0.9966 REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION
REACTOME_ATTENUATION_PHASE              SET      27      0.20805    0.0044749      0.17591      0.11846 REACTOME_ATTENUATION_PHASE
REACTOME_AUTOPHAGY                      SET     145    -0.072643   -0.0036172     0.065886      0.86489 REACTOME_AUTOPHAGY
REACTOME_CELLULAR_RESPONSE_T...         SET     149     -0.10017   -0.0050559     0.066825      0.93305 REACTOME_CELLULAR_RESPONSE_TO_STARVATION
REACTOME_CHOLESTEROL_BIOSYNT...         SET      23      0.20921    0.0041534      0.15496     0.088501 REACTOME_CHOLESTEROL_BIOSYNTHESIS
REACTOME_CLASS_A_1_RHODOPSIN...         SET     315     0.025198    0.0018467      0.04652      0.29402 REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS
REACTOME_CLASS_I_MHC_MEDIATE...         SET     360     0.013838    0.0010837     0.042218      0.37154 REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION
REACTOME_COMPLEX_I_BIOGENESIS           SET      49      0.10443    0.0030255      0.12573       0.2031 REACTOME_COMPLEX_I_BIOGENESIS
REACTOME_COPI_INDEPENDENT_GO...         SET      53     -0.24826   -0.0074799      0.11235      0.98644 REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
REACTOME_CREATION_OF_C4_AND_...         SET      70      0.11573    0.0040067      0.10323      0.13113 REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS
REACTOME_CROSSLINKING_OF_COL...         SET      16     -0.57765   -0.0095654      0.20578       0.9975 REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS
REACTOME_DAP12_INTERACTIONS             SET      38      0.12354    0.0031521      0.13637       0.1825 REACTOME_DAP12_INTERACTIONS
REACTOME_DAP12_SIGNALING                SET      28      0.18759    0.0041089       0.1597      0.12007 REACTOME_DAP12_SIGNALING
