GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000254466   11   59239903   59250838     21       6  27148      0.44558      0.32795         0.25713         0.40329
ENSG00000176200   11   59266049   59276984     15       3  27148     -0.17496      0.56944          0.8364         0.35053
ENSG00000172742   11   59277386   59288330     12       3  27148    -0.032853       0.5131         0.66159         0.36391
ENSG00000110048   11   59336871   59388617     45       7  27148      0.33688       0.3681         0.20041         0.62202
ENSG00000166889   11   59399189   59441513     28       7  27148      0.29811      0.38281         0.21011         0.63773
ENSG00000172289   11   59475389   59486318     29       7  27148      0.15879      0.43692         0.30059         0.58474
ENSG00000166900   11   59517479   59578355     94       8  27148      0.46877      0.31962          0.1456         0.66986
ENSG00000166902   11   59568608   59583345     17       6  27148      0.15743      0.43745         0.31764         0.56358
ENSG00000134827   11   59615281   59639041     14       7  27148       1.0353      0.15026         0.22152         0.11226
ENSG00000149507   11   59802748   59820517     26       9  27148       1.6999     0.044573        0.032752        0.078327
ENSG00000149516   11   59819101   59843588     68      10  27148     -0.20628      0.58171         0.38244          0.7848
ENSG00000149534   11   59850734   59870940     57      10  27148      0.72027      0.23568         0.44497         0.12938
ENSG00000110077   11   59934080   59957139     35       5  27148      0.26571      0.39523         0.35089         0.43372
ENSG00000214787   11   59963726   60015575    126      12  27148     -0.31837       0.6249         0.65481         0.52099
ENSG00000110079   11   60043014   60081445     71      13  27148     -0.84208      0.80013         0.89794         0.64401
ENSG00000166926   11   60097355   60113441     76      12  27148     -0.61554       0.7309         0.79613         0.56091
ENSG00000166927   11   60140949   60168427     45       7  27148      0.82196      0.20555         0.25704           0.174
ENSG00000166928   11   60158487   60190229     74       9  27148       0.3601      0.35939         0.60172         0.20514
ENSG00000166930   11   60192062   60220265     90      13  27148      0.16189       0.4357         0.25149         0.69213
ENSG00000156738   11   60218251   60243225     46      11  27148     -0.29039      0.61424         0.48207         0.68464
ENSG00000071203   11   60255251   60279903     97       9  27148      -1.1357      0.87197         0.75708         0.88643
ENSG00000204979   11   60277886   60315194     76       7  27148     -0.49708      0.69043          0.5094         0.83826
ENSG00000166959   11   60462046   60488284     16       5  27148     -0.78769      0.78456         0.67412         0.83502
ENSG00000214782   11   60496077   60511416     17       3  27148    -0.059166      0.52359         0.37377         0.67192
ENSG00000166961   11   60519340   60549204     55      25  27148    -0.017091      0.50682         0.45903         0.49831
ENSG00000172689   11   60547821   60573778     59      13  27148      -1.4857      0.93132          0.9534         0.84787
ENSG00000110104   11   60604429   60623561     70      17  27148      0.11223      0.45532         0.47568         0.40708
ENSG00000183134   11   60613398   60628444     59      15  27148      0.45079      0.32607         0.35821         0.28713
ENSG00000149506   11   60630015   60648164     26       7  27148       1.0625        0.144        0.093541          0.2405
ENSG00000110107   11   60653019   60679061     33       6  27148       1.5053     0.066126        0.044043         0.16428
ENSG00000110108   11   60676351   60695915     21       4  27148       1.5593     0.059467        0.043516         0.10588
ENSG00000006118   11   60686913   60709631     49       7  27148       1.1362      0.12793        0.077222         0.26677
ENSG00000110446   11   60699555   60724257     52      10  27148      0.40193      0.34387         0.21481         0.52361
ENSG00000013725   11   60734113   60792849    144      26  27148       7.1837   3.3916e-13      2.0052e-11       4.273e-12
ENSG00000110448   11   60864930   60900324     55      12  27148      -1.1995      0.88483          0.8382         0.83599
ENSG00000167987   11   60892728   60933916    106       8  27148     -0.68734      0.75406         0.78776         0.61448
ENSG00000229859   11   60965984   60985350      8       2  27148      -1.7551      0.96038          0.9697         0.94937
ENSG00000256713   11   61003644   61023929      6       2  27148      0.84535      0.19896         0.12483         0.31826
ENSG00000167992   11   61020758   61067788      7       3  27148       0.7565      0.22467         0.17559          0.2893
ENSG00000167986   11   61061919   61105691      5       2  27148      0.83712      0.20126         0.14468         0.28453
ENSG00000149476   11   61095654   61125898     11       5  27148      0.60146      0.27377          0.1503         0.49561
ENSG00000162144   11   61111220   61134755      8       4  27148      0.45355      0.32508         0.24047         0.43315
ENSG00000149483   11   61124473   61141977      9       4  27148      0.30442       0.3804         0.32161         0.43651
ENSG00000187049   11   61154832   61171335      9       4  27148      0.91198      0.18089          0.1031         0.33227
ENSG00000149532   11   61165120   61202464     26       5  27148      0.97597      0.16454        0.084138         0.35142
ENSG00000167985   11   61192514   61219239     31       4  27148      0.87661      0.19035         0.10363         0.37321
ENSG00000162148   11   61243585   61263400     42       8  27148      0.42179      0.33659          0.2109         0.53036
ENSG00000204950   11   61271272   61283490     34       9  27148      -0.2852      0.61226         0.59437         0.58342
ENSG00000011347   11   61276188   61353523     69      18  27148     -0.25536      0.60078         0.45353         0.71947
ENSG00000134780   11   61442905   61519474    119      15  27148     -0.31846      0.62493         0.63732         0.56093
ENSG00000124920   11   61515121   61560990     71      18  27148      0.44845      0.32691         0.29194         0.35415
ENSG00000134825   11   61551602   61565085     14       7  27148     -0.79258      0.78599         0.76785         0.71921
ENSG00000168496   11   61555109   61569716     14       7  27148     -0.70094      0.75833         0.74804         0.69587
ENSG00000149485   11   61562097   61589529     23       4  27148     -0.95621      0.83052         0.70487         0.89953
ENSG00000134824   11   61578675   61639826    136      20  27148      -1.5823      0.94321         0.85128         0.97728
ENSG00000221968   11   61635998   61664006     52      12  27148      -1.5075      0.93416         0.89796         0.91869
ENSG00000167994   11   61659706   61718747    108      24  27148      0.89828      0.18452         0.19588         0.19138
ENSG00000167995   11   61712356   61736935     52      13  27148       1.4469     0.073962        0.083955        0.078647
ENSG00000167996   11   61726757   61740132     20       9  27148      0.68663      0.24616         0.23943         0.25482
ENSG00000149503   11   61886445   61925635    153      14  27148       1.3927     0.081859         0.21253        0.040945
ENSG00000168515   11   61952710   61966009     53       8  27148       0.6334      0.26324         0.25576         0.27047
ENSG00000124939   11   61971140   61986411     24       6  27148       1.0591      0.14478         0.22118         0.10228
ENSG00000124935   11   62004102   62017280     25       8  27148       0.4957      0.31005         0.33436         0.28034
ENSG00000110484   11   62032630   62045628     36       7  27148       2.5059    0.0061062       0.0041549        0.017333
ENSG00000197745   11   62058754   62071536     40       7  27148     -0.95491      0.83019          0.8212         0.77584
ENSG00000162174   11   62099774   62165887    132       9  27148     -0.65484      0.74372         0.62118         0.82497
ENSG00000149021   11   62181507   62195678     38      11  27148      0.29485      0.38406         0.42324         0.32843
ENSG00000124942   11   62196014   62319332    218      39  27148      0.58097      0.28063        0.097084          0.8008
ENSG00000254772   11   62322073   62346460     20       4  27148       1.4151     0.078518        0.047914         0.17698
ENSG00000149016   11   62336431   62364109     12       4  27148       1.4391     0.075055        0.046135         0.15775
ENSG00000149480   11   62355675   62374312     15       3  27148       1.3177      0.09381        0.063528         0.16193
ENSG00000149499   11   62364690   62385492     24       3  27148       1.3168     0.093948        0.058465         0.16991
ENSG00000149489   11   62375213   62387592     12       2  27148       1.3974     0.081144        0.057417         0.11798
ENSG00000149541   11   62377768   62394647     16       4  27148       1.2683      0.10235        0.066311         0.18115
ENSG00000089597   11   62387298   62419198     17       4  27148      0.86657      0.19309         0.17351         0.22947
ENSG00000185085   11   62409320   62425774     11       4  27148       0.9282      0.17665         0.12346         0.27671
ENSG00000162194   11   62425289   62444241     20       3  27148      0.44647      0.32763         0.19453         0.52507
ENSG00000204922   11   62434126   62446162     14       2  27148      0.64433      0.25968         0.19733         0.34165
ENSG00000162191   11   62438972   62451554     12       3  27148      0.37442      0.35405         0.22575         0.52772
ENSG00000177363   11   62448874   62462371     15       4  27148     0.050345      0.47992         0.31323         0.63441
ENSG00000168000   11   62452734   62482091     27       4  27148    -0.038613       0.5154         0.31412         0.71581
ENSG00000162188   11   62470066   62481678      8       3  27148     0.046109      0.48161         0.35165         0.60907
ENSG00000214753   11   62475097   62499857     22       6  27148      0.54375      0.29331         0.31233         0.26871
ENSG00000162222   11   62490545   62511110     21       4  27148      0.11707       0.4534         0.28855         0.63399
ENSG00000185670   11   62513435   62526656     14       4  27148      0.48914      0.31237         0.28162         0.34091
ENSG00000168002   11   62524011   62539187     11       5  27148       1.8761     0.030323         0.11381        0.012359
ENSG00000162227   11   62533775   62559814     31       8  27148       1.5392     0.061883         0.16579        0.034398
ENSG00000185475   11   62549281   62562872     13       5  27148      0.58469      0.27938         0.15007         0.51443
ENSG00000168569   11   62552787   62564486     12       5  27148      0.52779      0.29882         0.17376         0.50565
ENSG00000162231   11   62554597   62577964     24       7  27148      0.54022      0.29452         0.14012         0.60461
ENSG00000162236   11   62569332   62604563     41       6  27148      0.61483      0.26933         0.12603         0.57494
ENSG00000133316   11   62595380   62613044     29       4  27148       0.7956      0.21313         0.11132          0.4257
ENSG00000168003   11   62618484   62661355     27       8  27148      0.94251      0.17297         0.09143         0.35716
ENSG00000168539   11   62671151   62694012     29      12  27148      0.53453      0.29649         0.18467         0.46381
ENSG00000197901   11   62739069   62757495     31       7  27148      0.46386      0.32137         0.26459         0.37609
ENSG00000149452   11   62755296   62788317     49      19  27148     -0.30331      0.61917         0.49081         0.70338
ENSG00000197658   11   62842412   62916693    254      11  27148      -1.8513      0.96794         0.92781           0.957
ENSG00000196600   11   62925523   63010415    169      10  27148     -0.23693      0.59364          0.6235         0.48586
ENSG00000184999   11   63052372   63084246     57       7  27148     -0.18284      0.57254         0.39038          0.7436
ENSG00000149742   11   63132142   63182731    126      16  27148      -1.2364      0.89184         0.74883         0.95752
ENSG00000133317   11   63268524   63289246     26       8  27148      -1.2417      0.89282         0.85826         0.84887
ENSG00000184743   11   63386554   63444533     43       7  27148      0.75667      0.22462         0.10881         0.48382
ENSG00000133318   11   63443922   63532363     57       7  27148      0.87329      0.19125         0.08397         0.46781
ENSG00000072518   11   63601400   63683492     89       7  27148      0.99147      0.16073         0.31928        0.091085
ENSG00000167771   11   63673693   63689407      8       2  27148     -0.34033       0.6332         0.75672         0.52272
ENSG00000110583   11   63701442   63729799     44       7  27148     -0.11966      0.54762         0.54184         0.48818
ENSG00000176340   11   63737079   63749015     22       3  27148     -0.80704      0.79018         0.77631         0.75373
ENSG00000167770   11   63748325   63770892     28       5  27148     -0.55511      0.71059         0.68389          0.6614
ENSG00000133315   11   63761006   63938602    304      38  27148       1.3786     0.084007         0.77183        0.013558
ENSG00000126500   11   63798442   63891655    165      32  27148       1.4927     0.067755         0.73528       0.0091054
ENSG00000168439   11   63947206   63977020     43       8  27148       1.4464      0.07403         0.69678       0.0097378
ENSG00000149781   11   63969152   63996363     34      10  27148     -0.18255      0.57243         0.88692         0.34244
ENSG00000149743   11   63986271   63998726     15       7  27148      -2.1416      0.98389         0.97054         0.98511
ENSG00000149761   11   63988730   64002491     16       8  27148       1.9591     0.025051         0.35851       0.0024245
ENSG00000110011   11   63992594   64006753     22       9  27148       3.0585    0.0011121       0.0072177      0.00072766
ENSG00000173511   11   63997056   64011736     24       9  27148       3.1417   0.00083993       0.0041283      0.00095264
ENSG00000173486   11   64003413   64016607     29       9  27148       3.2485      0.00058       0.0019198       0.0010157
ENSG00000173457   11   64006951   64019413     22       7  27148       2.7366    0.0031043        0.013078       0.0024385
ENSG00000149782   11   64013995   64041924     40      13  27148       3.3997   0.00033731      0.00053855      0.00075872
ENSG00000002330   11   64032300   64057176     24       9  27148       3.8675   5.4983e-05      2.0123e-05      0.00075397
ENSG00000173264   11   64046781   64061972     10       6  27148        3.375   0.00036907      0.00071739      0.00055665
ENSG00000182450   11   64053774   64072503     11       6  27148       2.8584    0.0021287         0.01597      0.00080188
ENSG00000173153   11   64067990   64089215     16       5  27148       3.5626   0.00018359      0.00085391      0.00025678
ENSG00000173113   11   64079163   64090455     13       6  27148        3.819   6.6988e-05      0.00015633      0.00019193
ENSG00000126432   11   64080347   64094295     16       6  27148       3.5262   0.00021079      0.00067424      0.00029769
ENSG00000168071   11   64102690   64130006     53       9  27148       3.4879   0.00024339      0.00050035      0.00057981
ENSG00000162302   11   64121625   64144687     53       7  27148       2.4972    0.0062592       0.0074202        0.013323
ENSG00000168065   11   64318098   64344002     25       5  27148       1.6001     0.054788        0.034209         0.12056
ENSG00000197891   11   64353113   64374825     44       7  27148    -0.002615      0.50104         0.42497         0.52408
ENSG00000110076   11   64368646   64495660    112       8  27148    0.0032194      0.49872         0.43862         0.52885
ENSG00000068831   11   64489383   64517928     22       4  27148      0.99083      0.16088        0.076917         0.36341
ENSG00000068976   11   64508861   64533187     27       4  27148      0.97326      0.16521        0.096875         0.30296
ENSG00000168066   11   64527076   64551515     20       3  27148       1.0506      0.14673        0.085969         0.26444
ENSG00000168067   11   64551609   64575720     11       5  27148      0.78905      0.21504         0.12153         0.38894
ENSG00000133895   11   64565986   64583766     17       7  27148      0.41334      0.33968         0.19456         0.57682
ENSG00000171219   11   64586661   64617041     45       9  27148      -0.5512      0.70925         0.65029         0.70999
ENSG00000110047   11   64615206   64652181     55       9  27148     -0.21282      0.58427          0.8618         0.35208
ENSG00000110046   11   64657004   64689722     37      10  27148     -0.40956      0.65893         0.72907         0.52278
ENSG00000068971   11   64687143   64706950     28      10  27148      0.75969      0.22372         0.27165         0.19069
ENSG00000149735   11   64696943   64708360     13       6  27148       1.1749      0.12001         0.13686         0.11449
ENSG00000168062   11   64750417   64770060     25       7  27148     0.011901      0.49525         0.37609         0.60072
ENSG00000213465   11   64776585   64794657     29       9  27148      0.92354      0.17786         0.35328        0.095218
ENSG00000110025   11   64789880   64813044     63       9  27148      0.40548      0.34256          0.7586         0.14721
ENSG00000168061   11   64803376   64817300     33       7  27148    -0.059543      0.52374         0.80394         0.31636
ENSG00000168060   11   64807295   64831009     28       7  27148    -0.037567      0.51498         0.71352         0.33719
ENSG00000146670   11   64828772   64856635     38      12  27148       0.4559      0.32423         0.41816         0.24005
ENSG00000162300   11   64846694   64860874     13       6  27148       1.4242     0.077188        0.068789         0.10837
ENSG00000187066   11   64850844   64861583     12       5  27148       1.5597      0.05942        0.045055         0.10954
ENSG00000149823   11   64858587   64884332     28       8  27148       1.2516      0.10536          0.1025         0.13191
ENSG00000149809   11   64874326   64888707     14       7  27148       1.2742      0.10129         0.10633         0.10938
ENSG00000174276   11   64878875   64890170     13       6  27148       1.3561     0.087537        0.091416        0.096418
ENSG00000149806   11   64883099   64894672     11       6  27148       1.2868     0.099076          0.0677         0.16228
ENSG00000149792   11   64884655   64899841     14       6  27148       1.5095     0.065581        0.032231         0.16572
ENSG00000162298   11   64889751   64907285     16       6  27148       1.3956      0.08142        0.050175         0.14894
ENSG00000204710   11   64932707   64945688     14       6  27148       1.3024     0.096394         0.04755         0.21355
ENSG00000014216   11   64943686   64984477     74      12  27148       1.0167      0.15464         0.14285         0.18011
ENSG00000014138   11   65024432   65070088     38       7  27148       1.4469     0.073962         0.39061        0.018342
ENSG00000149798   11   65077289   65094900     20       7  27148       1.2587      0.10407         0.28947        0.045581
ENSG00000133884   11   65096225   65125451     27      10  27148       2.2109      0.01352        0.057817       0.0064064
ENSG00000173825   11   65117282   65130084     15       8  27148        1.926      0.02705         0.23088       0.0060081
ENSG00000162241   11   65137663   65156172     17       8  27148     -0.75133      0.77377         0.75237          0.7297
ENSG00000126391   11   65149041   65185996     27       8  27148     -0.32871      0.62881         0.59237         0.57396
ENSG00000142186   11   65287537   65311182     17       7  27148      0.38817      0.34895         0.25958         0.44807
ENSG00000168056   11   65301030   65330858     24       7  27148       2.0857     0.018501         0.15783        0.004164
ENSG00000176973   11   65334820   65346669     16       4  27148      0.28318      0.38852         0.42621         0.34351
ENSG00000173442   11   65338509   65365121     35      10  27148       2.9841     0.001422       0.0022371       0.0030235
ENSG00000173338   11   65355326   65368467     30       6  27148       2.7587    0.0029017        0.020822       0.0019166
ENSG00000173327   11   65360226   65386720     37       8  27148         2.97    0.0014888       0.0073615       0.0013964
ENSG00000213445   11   65400578   65423391     26       8  27148       4.1262   1.8444e-05      8.0497e-06      0.00024188
ENSG00000173039   11   65416067   65435443     19       6  27148       4.3912   5.6362e-06      2.5657e-06      0.00014557
ENSG00000172977   11   65474473   65492077     44       9  27148       3.7769   7.9389e-05      8.6325e-05      0.00021939
ENSG00000172922   11   65480144   65493409     37       9  27148       3.8347   6.2858e-05      0.00010177      0.00027422
ENSG00000254470   11   65536369   65553062     29       5  27148       4.3124   8.0752e-06      7.1459e-06      3.8206e-05
ENSG00000172818   11   65549505   65569690     47       8  27148       3.9714   3.5727e-05      2.8455e-05      9.5314e-05
ENSG00000172803   11   65596305   65626578     32       8  27148       2.5402    0.0055396        0.011451        0.006178
ENSG00000172757   11   65617282   65630804     20       4  27148       2.0112     0.022152        0.022162        0.038642
ENSG00000172732   11   65622872   65638914     29       5  27148       2.6067    0.0045708       0.0079327       0.0062472
ENSG00000172638   11   65628912   65645405     27       5  27148       3.0759    0.0010494       0.0040004      0.00075524
ENSG00000172543   11   65642284   65656212     23       4  27148       1.0379      0.14967         0.15827         0.15286
ENSG00000172500   11   65646211   65661010     23       5  27148      0.85986      0.19493         0.13243         0.29752
ENSG00000175602   11   65652875   65664106     22       5  27148       1.4953     0.067413         0.11258        0.050786
ENSG00000175592   11   65654616   65672997     37       8  27148       2.8209    0.0023948       0.0084053       0.0015341
ENSG00000175573   11   65679281   65691531     16       5  27148       3.4402   0.00029067         0.00626      3.6556e-05
ENSG00000175550   11   65681728   65694048     19       5  27148       3.7997   7.2439e-05      0.00035117       3.643e-05
ENSG00000175513   11   65708115   65732434     23       5  27148       5.2519   7.5257e-08      1.0852e-07      3.0636e-06
ENSG00000175467   11   65724160   65752607     62       9  27148       5.4124   3.1088e-08      7.2133e-08      1.0453e-06
ENSG00000175376   11   65759016   65774637     47       7  27148       4.5582   2.5792e-06       6.923e-05      1.1783e-06
ENSG00000175334   11   65764550   65776617     40       7  27148        4.187   1.4131e-05      0.00034434      2.9749e-06
ENSG00000175315   11   65774462   65785976     35       9  27148       4.2379   1.1283e-05      0.00052503      4.9583e-06
ENSG00000175294   11   65779223   65798988     41      10  27148       4.4931   3.5096e-06      0.00013333       4.378e-06
ENSG00000175229   11   65803236   65821651     31       6  27148       3.2374   0.00060312      0.00049905         0.00297
ENSG00000087365   11   65814264   65841382     33       5  27148       2.5166    0.0059238       0.0050505        0.013543
ENSG00000175115   11   65832747   66017218    243      17  27148       2.0038     0.022544        0.027487        0.047117
ENSG00000174996   11   66019765   66040332     24       7  27148       1.5211     0.064115         0.10311        0.050682
ENSG00000174903   11   66031056   66049963     22       6  27148       1.2449      0.10659          0.2179        0.057909
ENSG00000174871   11   66040672   66056685     16       6  27148       1.4756     0.070028         0.10888        0.055588
ENSG00000174851   11   66047051   66061638     16       6  27148       1.6575     0.048709        0.064637        0.051105
ENSG00000179292   11   66054373   66069135     20      10  27148       1.1275      0.12977          0.2305        0.082655
ENSG00000174807   11   66076958   66089515     15       4  27148      -0.9921      0.83943         0.81496         0.83339
ENSG00000174791   11   66094535   66109000     21       4  27148      -0.9524      0.82955         0.78754         0.84605
ENSG00000174744   11   66099804   66117596     28       5  27148       -1.099      0.86411         0.82311         0.87443
ENSG00000174684   11   66107843   66120161     19       4  27148      -1.3261       0.9076         0.87082          0.9096
ENSG00000174669   11   66124992   66144961     21       4  27148      -1.0762      0.85909         0.73996         0.91869
ENSG00000174576   11   66183475   66199177      9       6  27148     -0.78552      0.78393         0.75233         0.75897
ENSG00000174547   11   66197550   66211310      6       3  27148      0.83779      0.20107         0.20753         0.19567
ENSG00000174516   11   66228798   66249808     20       5  27148      0.50496      0.30679          0.3145         0.29053
ENSG00000254986   11   66242484   66282130     56       7  27148      0.45173      0.32573         0.33589         0.29905
ENSG00000174483   11   66273077   66306084     53       7  27148      0.29522      0.38391         0.29436         0.45423
ENSG00000174165   11   66283854   66318709     50       8  27148      0.29984      0.38215         0.27825         0.48076
ENSG00000248746   11   66309312   66335799     38       7  27148      0.54473      0.29297         0.27497         0.30902
ENSG00000174080   11   66325935   66341047     34       5  27148    -0.015688      0.50626         0.41465          0.6004
ENSG00000182791   11   66352640   66365554      4       3  27148      0.42742      0.33454         0.27607         0.40048
ENSG00000173992   11   66355630   66378490     13       5  27148       0.2286      0.40959         0.32405         0.49573
ENSG00000239306   11   66379053   66402405     13       6  27148     0.021382      0.49147         0.40144         0.57343
ENSG00000248643   11   66379053   66418944     20       7  27148      0.54538      0.29275         0.25966         0.32572
ENSG00000173933   11   66401088   66440856     19       7  27148      0.78117      0.21735         0.18214         0.26449
ENSG00000173914   11   66427469   66450348     10       5  27148       1.0265      0.15232         0.12807         0.19233
ENSG00000173898   11   66444967   66501716     24      10  27148      0.30986      0.37833         0.37388         0.36287
ENSG00000173715   11   66507207   66618997     47      11  27148     0.086568      0.46551         0.40223         0.46479
ENSG00000173653   11   66605883   66619003      9       6  27148      0.68167      0.24773         0.21315         0.28947
ENSG00000173599   11   66610993   66730847    100      17  27148     -0.28289      0.61137         0.57738         0.56445
ENSG00000173621   11   66619558   66632946      9       5  27148    -0.024767      0.50988         0.54333         0.44847
ENSG00000173237   11   66737754   66749479      3       3  27148     0.027885      0.48888         0.47447         0.48607
ENSG00000173227   11   66785190   66823334     18       8  27148      0.59356       0.2764         0.16567         0.45769
ENSG00000173156   11   66819289   66844488     29       8  27148       0.8053      0.21032         0.11389         0.40238
ENSG00000173120   11   66881740   67030553    101      11  27148      0.57281      0.28339         0.26331         0.30045
ENSG00000172932   11   67051762   67074955     24       8  27148       0.5949      0.27596         0.37896         0.19914
ENSG00000172830   11   67065919   67085078     24       6  27148     -0.47201      0.68154         0.48134         0.83736
ENSG00000175482   11   67113236   67126067     11       3  27148       0.2369      0.40637         0.30381         0.51342
ENSG00000175505   11   67126635   67146648     18       5  27148      0.15542      0.43825         0.32337         0.56321
ENSG00000172613   11   67154423   67170883     20       6  27148      0.64132      0.26066         0.17501         0.38819
ENSG00000172531   11   67160652   67174376     16       5  27148       0.8779         0.19         0.12687         0.29549
ENSG00000175463   11   67166384   67182561     18       4  27148      0.79988      0.21189         0.16803         0.27354
ENSG00000172508   11   67178149   67198078     20       5  27148       1.5443     0.061263        0.089099         0.05558
ENSG00000175634   11   67190935   67207879     24       5  27148       1.5925     0.055634        0.086983         0.04999
ENSG00000213402   11   67197981   67210153     16       4  27148      0.87909      0.18968         0.10909          0.3463
ENSG00000172725   11   67200518   67216371     21       4  27148      0.86642      0.19313          0.1162         0.33766
ENSG00000175514   11   67213772   67225200     12       5  27148      0.76441      0.22231         0.21635         0.23366
ENSG00000175544   11   67214886   67234245     17       6  27148      0.60609      0.27223          0.2536         0.29035
ENSG00000172663   11   67226819   67241748      7       3  27148      0.72749      0.23346          0.1521         0.36305
ENSG00000110711   11   67245505   67263579     15       6  27148        1.055      0.14571        0.075852         0.30855
ENSG00000110697   11   67254231   67277843     13       6  27148       1.0285      0.15185         0.09041         0.27372
ENSG00000167797   11   67268961   67281199      7       2  27148      0.67975      0.24833          0.1738         0.35606
ENSG00000167791   11   67281418   67296085     16       5  27148      0.37019      0.35562         0.24715         0.49346
ENSG00000084207   11   67346066   67359125     39       5  27148      0.33861      0.36745         0.26545         0.48322
ENSG00000167792   11   67369323   67385012     15       4  27148     -0.23769      0.59394         0.64744         0.50005
ENSG00000167799   11   67390409   67402408     35       6  27148      -0.5207      0.69871         0.60548         0.75126
ENSG00000167800   11   67393774   67412031     45       9  27148     -0.46323       0.6784         0.46998         0.87047
ENSG00000132744   11   67405026   67423130     44      11  27148       -0.178      0.57064         0.37409         0.76591
ENSG00000132746   11   67424633   67453685     52       8  27148       -0.413       0.6602         0.45705         0.87186
ENSG00000110057   11   67753575   67776593     36       9  27148     -0.63497      0.73728         0.64334         0.76883
ENSG00000006534   11   67771048   67801743     59       9  27148      -1.1072       0.8659         0.89819         0.77351
ENSG00000110717   11   67793084   67809114     30       8  27148     -0.99666      0.84054         0.83013         0.81189
ENSG00000110719   11   67801462   67823366     29      11  27148     -0.19919      0.57894         0.51063         0.61993
ENSG00000110721   11   67815326   67893858     55       9  27148      0.72305      0.23482         0.10396         0.54958
ENSG00000171067   11   68023803   68044469     33       8  27148      -1.1841      0.88181         0.84611         0.85443
ENSG00000162337   11   68075077   68221743    251      29  27148     -0.96388      0.83245         0.84334         0.73524
ENSG00000110075   11   68223186   68387802    188      11  27148      -0.9724      0.83458         0.88242         0.67808
ENSG00000069482   11   68446983   68463643     27       8  27148       0.4809      0.31529         0.43758         0.22028
ENSG00000110090   11   68517088   68616878    172      23  27148      0.54035      0.29448          0.1989         0.42684
ENSG00000197345   11   68653744   68676303     43       7  27148     0.038932      0.48447         0.31259         0.69271
ENSG00000132740   11   68666319   68713070    115       9  27148     -0.27562      0.60858           0.483         0.70868
ENSG00000172938   11   68742490   68753455     26       7  27148      -1.1703      0.87907         0.85728         0.83548
ENSG00000172935   11   68766862   68785850     28       7  27148      0.47081      0.31889         0.32291         0.31008
ENSG00000162341   11   68811350   68863072    157      10  27148     -0.74007      0.77037         0.98984         0.54373
ENSG00000110092   11   69450873   69474242     36       9  27148      -0.7791      0.78204         0.60658         0.89652
ENSG00000162344   11   69508006   69524106     22      10  27148     -0.68819      0.75433         0.77309         0.65537
ENSG00000075388   11   69582797   69595171     35      11  27148     -0.59095      0.72272         0.60896          0.7602
ENSG00000186895   11   69619736   69639192     81      10  27148     -0.35555      0.63891         0.85567         0.43932
ENSG00000131620   11   69919408   70040651    399      48  27148     -0.30578      0.62012         0.49108         0.69542
ENSG00000168040   11   70044269   70058508     29       8  27148      0.65786      0.25531         0.17546          0.3736
ENSG00000131626   11   70111806   70235607    223      11  27148      0.57667      0.28208         0.14357         0.54645
ENSG00000085733   11   70239612   70287690     72       9  27148      0.57705      0.28195         0.18643         0.42035
ENSG00000172893   11   71140457   71164477     53       7  27148       0.9411      0.17333         0.13767          0.2402
ENSG00000172890   11   71159217   71217586    177      11  27148      0.87179      0.19166         0.15286         0.25206
ENSG00000244411   11   71233313   71244210     27       9  27148      0.24439      0.40347         0.29051         0.52477
ENSG00000241233   11   71244071   71255253     52       4  27148      -1.5897      0.94405         0.91666         0.94363
ENSG00000254997   11   71254466   71265653     39       6  27148      0.27644       0.3911         0.83831         0.17016
ENSG00000204572   11   71271609   71282666     34       8  27148     -0.81352      0.79204         0.81227         0.70158
ENSG00000204571   11   71287901   71298921     30       9  27148       0.4703      0.31907         0.24703         0.40016
ENSG00000184276   11   71539246   71553608     34       4  27148     -0.52623      0.70063         0.53411         0.84708
ENSG00000137522   11   71634768   71713643     99       6  27148     -0.61178      0.72966         0.66916         0.68613
ENSG00000137496   11   71704955   71718965     22       4  27148     -0.84536      0.80105         0.76668         0.78066
ENSG00000137497   11   71708910   71796732    126       7  27148     -0.59376      0.72366         0.65299         0.66446
ENSG00000284922   11   71786377   71826828     61       5  27148     -0.89968      0.81585         0.67353         0.87826
ENSG00000149357   11   71800371   71819433     28       4  27148      -0.8378      0.79893         0.66743         0.84782
ENSG00000110200   11   71815633   71828822     18       2  27148     -0.54154      0.70593          0.6971          0.6962
ENSG00000110203   11   71841771   71855934     49      10  27148     -0.72084       0.7645         0.80025         0.68456
ENSG00000110195   11   71895602   71912367     28       9  27148    -0.037163      0.51482         0.45332          0.5477
ENSG00000165457   11   71922819   71937994      9       5  27148    -0.037933      0.51513         0.49985         0.51679
ENSG00000165458   11   71929916   71955191     24       9  27148     -0.28825      0.61342         0.70508         0.50394
ENSG00000165462   11   71945121   71960220     12       5  27148     -0.52163      0.69904         0.82297          0.5558
ENSG00000162129   11   71998469   72150724    120      17  27148       1.6436     0.050126        0.028935         0.14045
ENSG00000186642   11   72282184   72390497    243      31  27148       2.7975    0.0025749       0.0016565          0.0156
ENSG00000186635   11   72391114   72468465    190      22  27148       3.7535   8.7208e-05      0.00017656       0.0004101
ENSG00000214530   11   72460774   72509750     86      12  27148       3.2291   0.00062084       0.0017516      0.00079625
