# ALPHA = 0.05
# NUMBER_OF_TESTS = 64

# _SET1_  VARIABLE = GO:0010628 (set)
# _SET1_  NGENES = 1132
# _SET1_  P-VALUE = 2.35665e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000122779     7  138140004  138279741    141      17  41505      -1.0885      0.81928    6.6613e-16      -1.0885
_SET1_   ENSG00000157764     7  140414127  140629729    255      12  41505      0.11456      0.39196    7.2164e-16      0.11456
_SET1_   ENSG00000258227     7  141622157  141651807     43       8  41505     -0.89318      0.77656    6.6613e-16     -0.89318
_SET1_   ENSG00000159763     7  142824170  142841832     31       9  41505      -2.0798      0.97486    8.8818e-16      -2.0798
_SET1_   ENSG00000164867     7  150683105  150716676     57      17  41505      0.48888      0.25877    7.2164e-16      0.48888
_SET1_   ENSG00000157212     7  154730397  154799834    115       9  41505     -0.10781      0.47334    7.2164e-16     -0.10781
_SET1_   ENSG00000164690     7  155587674  155610157     39      18  41505      0.35073      0.31223    7.2164e-16      0.35073
_SET1_   ENSG00000136574     8   11529468   11622511    251      38  41505      0.41181      0.27379    7.2164e-16      0.41181
_SET1_   ENSG00000078579     8   16844690   16864854    102      19  41505     0.081189      0.40824    7.2164e-16     0.081189
_SET1_   ENSG00000175445     8   19754228   19829770    217      22  41505      0.85974       0.1541    6.6613e-16      0.85974
_SET1_   ENSG00000158815     8   21894909   21911320     35      12  41505      0.78638      0.17315    6.6613e-16      0.78638
_SET1_   ENSG00000168495     8   22097646   22117114     23       8  41505     -0.38927      0.59634    7.2164e-16     -0.38927
_SET1_   ENSG00000197181     8   22127829   22220081    117      12  41505       1.0427      0.11125    6.6613e-16       1.0427
_SET1_   ENSG00000167034     8   23531210   23545451     30       8  41505     -0.63943      0.68944    6.6613e-16     -0.63943
_SET1_   ENSG00000120899     8   27163999   27321908    352      21  41505       1.0724     0.098442    6.6613e-16       1.0724
_SET1_   ENSG00000120915     8   27343298   27408081    150      15  41505       1.1772     0.094099    6.6613e-16       1.1772
_SET1_   ENSG00000120885     8   27449434   27477217     61      14  41505     -0.44838      0.61365    7.2164e-16     -0.44838
_SET1_   ENSG00000157168     8   31491738   32718184   2980      99  41505     -0.15443      0.42078    7.2164e-16     -0.15443
_SET1_   ENSG00000104755     8   39596254   39700746    180      20  41505      0.95785       0.1263    6.6613e-16      0.95785
_SET1_   ENSG00000131203     8   39754794   39791309     58      10  41505      -1.0891      0.82183    6.6613e-16      -1.0891
_SET1_   ENSG00000083168     8   41781997   41914512    118      11  41505       1.1865     0.088369    6.6613e-16       1.1865
_SET1_   ENSG00000253729     8   48680672   48877738     75      13  41505     -0.20831      0.53829    7.2164e-16     -0.20831
_SET1_   ENSG00000164736     8   55365495   55378452     16       4  41505      -1.5004      0.91813    6.6613e-16      -1.5004
_SET1_   ENSG00000181690     8   57068468   57128883     63       9  41505      -1.1279      0.84086    6.6613e-16      -1.1279
_SET1_   ENSG00000185728     8   64076112   64130344     50      13  41505      0.77783      0.18245    6.6613e-16      0.77783
_SET1_   ENSG00000137573     8   70373859   70578150    444      67  41505       1.1825      0.08113    6.6613e-16       1.1825
_SET1_   ENSG00000154589     8   74898627   74946314     97      13  41505     -0.96003       0.7879    6.6613e-16     -0.96003
_SET1_   ENSG00000104432     8   79582978   79722758    222      16  41505       5.4971   7.5028e-09    8.8818e-16       5.4971
_SET1_   ENSG00000164683     8   80669606   80685092     22       9  41505     -0.42453      0.61348    7.2164e-16     -0.42453
_SET1_   ENSG00000104312     8   90765034   90808292     88       9  41505      0.53236       0.2431    6.6613e-16      0.53236
_SET1_   ENSG00000164938     8   95933200   95966606     62       8  41505      0.93289      0.13789    6.6613e-16      0.93289
_SET1_   ENSG00000164920     8   99951631   99969332      8       5  41505       1.1572      0.10985    6.6613e-16       1.1572
_SET1_   ENSG00000070756     8  101693044  101740037     68       9  41505      -1.3489      0.88258    6.6613e-16      -1.3489
_SET1_   ENSG00000104517     8  103259501  103429987    268      22  41505      -1.2444      0.85789    6.6613e-16      -1.2444
_SET1_   ENSG00000154188     8  108256710  108515283    669      42  41505    -0.025718      0.40909    7.1471e-16    -0.025718
_SET1_   ENSG00000104408     8  109170016  109460725    800      18  41505      0.41032      0.24172    7.2164e-16      0.41032
_SET1_   ENSG00000136997     8  128742680  128760197     40      16  41505       1.3524       0.0741    6.6613e-16       1.3524
_SET1_   ENSG00000153310     8  130846839  131034750    246      30  41505      0.43945      0.26219    7.2164e-16      0.43945
_SET1_   ENSG00000207582     8  135807763  135817850     18       8  41505      0.15577      0.39052    7.2164e-16      0.15577
_SET1_   ENSG00000123908     8  141525255  141650732    281      38  41505      0.47622      0.25151    7.2164e-16      0.47622
_SET1_   ENSG00000104518     8  144630377  144650232     73      14  41505     -0.59088      0.66737    6.6613e-16     -0.59088
_SET1_   ENSG00000180900     8  144868090  144902943     59      15  41505    -0.012449      0.44793    7.1644e-16    -0.012449
_SET1_   ENSG00000185122     8  145510273  145543383     45       4  41505      -2.9821      0.99759    8.8818e-16      -2.9821
_SET1_   ENSG00000096968     9    4979390    5134948    319      13  41505       3.8903   2.0619e-05    8.8818e-16       3.8903
_SET1_   ENSG00000107014     9    5294864    5309716     23       6  41505     -0.12736      0.49406    7.2164e-16     -0.12736
_SET1_   ENSG00000107020     9    5352971    5442925    259      25  41505      0.71559      0.18093    6.6613e-16      0.71559
_SET1_   ENSG00000120217     9    5445503    5475566     81      17  41505       1.4334     0.055345    6.6613e-16       1.4334
_SET1_   ENSG00000137033     9    6210786    6262983    131      19  41505       1.0206      0.11785    6.6613e-16       1.0206
_SET1_   ENSG00000240498     9   21989138   22133102    253      23  41505       2.2044    0.0080082    8.8818e-16       2.2044
_SET1_   ENSG00000107201     9   32450300   32531206    167      19  41505      0.86202      0.14822    6.6613e-16      0.86202
_SET1_   ENSG00000172724     9   34684567   34696273     21       5  41505       0.7546      0.18656    6.6613e-16       0.7546
_SET1_   ENSG00000165283     9   35094773   35108192     24       6  41505       1.0179      0.12404    6.6613e-16       1.0179
_SET1_   ENSG00000277027     9   35652751   35663014     46       7  41505      0.74295       0.1887    6.6613e-16      0.74295
_SET1_   ENSG00000107371     9   37754231   37837114    145      12  41505      -1.0691      0.81599    6.6613e-16      -1.0691
_SET1_   ENSG00000135046     9   75761781   75790309     59      13  41505     -0.67595      0.70194    6.6613e-16     -0.67595
_SET1_   ENSG00000196781     9   84193598   84309462    312      63  41505       2.1687    0.0091767    8.8818e-16       2.1687
_SET1_   ENSG00000148053     9   87278290   87715666    939      59  41505      0.28595      0.28157    7.2164e-16      0.28595
_SET1_   ENSG00000187742     9   91928415   91979578     45      13  41505       2.3397    0.0067837    8.8818e-16       2.3397
_SET1_   ENSG00000165025     9   93559069   93665831    439      54  41505       3.1498   0.00038898    8.8818e-16       3.1498
_SET1_   ENSG00000165030     9   94166327   94191114     53      12  41505      -1.2693      0.86924    6.6613e-16      -1.2693
_SET1_   ENSG00000197724     9   96333866   96446869    389      24  41505       1.0756     0.097814    6.6613e-16       1.0756
_SET1_   ENSG00000207864     9   97842727   97852823     15       6  41505      -1.3514      0.88911    6.6613e-16      -1.3514
_SET1_   ENSG00000130956     9   99207451   99258618     73       7  41505      0.41636      0.29052    7.2164e-16      0.41636
_SET1_   ENSG00000136937     9  100390950  100441030     24       7  41505      0.62975      0.22007    6.6613e-16      0.62975
_SET1_   ENSG00000106799     9  101861320  101921474     73      10  41505     -0.40902      0.60462    7.2164e-16     -0.40902
_SET1_   ENSG00000119508     9  102579137  102634173     42       8  41505       0.6161      0.22067    6.6613e-16       0.6161
_SET1_   ENSG00000136826     9  110242133  110257763     30       7  41505      -2.3961      0.98883    8.8818e-16      -2.3961
_SET1_   ENSG00000095203     9  111929254  112088339    325      52  41505      -1.1821      0.83798    6.6613e-16      -1.1821
_SET1_   ENSG00000030304     9  113426059  113573838    311      35  41505       0.4286      0.26457    7.2164e-16       0.4286
_SET1_   ENSG00000229314     9  117080378  117093759     33      10  41505      0.84822      0.16279    6.6613e-16      0.84822
_SET1_   ENSG00000228278     9  117087149  117100531     31      10  41505      0.67048      0.20906    6.6613e-16      0.67048
_SET1_   ENSG00000095397     9  117159360  117272753    297      24  41505     0.021859      0.41003    7.1471e-16     0.021859
_SET1_   ENSG00000119401     9  119444584  119468579     42       9  41505     -0.93565       0.7853    6.6613e-16     -0.93565
_SET1_   ENSG00000136869     9  120461453  120492013     71      17  41505     -0.22988      0.53706    7.2164e-16     -0.22988
_SET1_   ENSG00000106804     9  123690265  123842473    304      22  41505      -0.8007       0.7275    6.6613e-16      -0.8007
_SET1_   ENSG00000148180     9  123965072  124100121    230      22  41505      -1.4862      0.90251    6.6613e-16      -1.4862
_SET1_   ENSG00000136931     9  127238515  127274699     36       4  41505       -1.367      0.88617    6.6613e-16       -1.367
_SET1_   ENSG00000106991     9  130572292  130621937     68      19  41505     -0.13731      0.49766    7.2164e-16     -0.13731
_SET1_   ENSG00000167112     9  131062438  131089726     31       7  41505      0.36556      0.31831    7.2164e-16      0.36556
_SET1_   ENSG00000107164     9  133449352  133518739    102      15  41505      -0.4897      0.63171    7.2164e-16      -0.4897
_SET1_   ENSG00000097007     9  133583430  133768062    427      37  41505     -0.80279      0.72426    6.6613e-16     -0.80279
_SET1_   ENSG00000107290     9  135131743  135235373    341      20  41505     -0.37436      0.58094    7.2164e-16     -0.37436
_SET1_   ENSG00000085265     9  137790078  137814758     50       7  41505     -0.92643       0.7777    6.6613e-16     -0.92643
_SET1_   ENSG00000130558     9  137962268  138018026    232      38  41505      -1.5603      0.91573    6.6613e-16      -1.5603
_SET1_   ENSG00000122133     9  138448602  138463801     41      10  41505       1.4789      0.05349    6.6613e-16       1.4789
_SET1_   ENSG00000187796     9  139253408  139273133     50       9  41505        -2.13      0.97563    8.8818e-16        -2.13
_SET1_   ENSG00000148400     9  139383885  139445500    153      33  41505      0.93204      0.13357    6.6613e-16      0.93204
_SET1_   ENSG00000169692     9  139562595  139586909     45      12  41505       2.4762    0.0044631    8.8818e-16       2.4762
_SET1_   ENSG00000127191     9  139771364  139826059    125      13  41505      0.38973      0.28893    7.2164e-16      0.38973
_SET1_   ENSG00000107929    10     847873     982761    223      18  41505      0.40573       0.2766    7.2164e-16      0.40573
_SET1_   ENSG00000065675    10    6464105    6627263    396      52  41505       2.5207    0.0031786    8.8818e-16       2.5207
_SET1_   ENSG00000107485    10    8082341    8122161    128      24  41505       2.7433    0.0018349    8.8818e-16       2.7433
_SET1_   ENSG00000151465    10   12232964   12297588    122      17  41505     -0.11765      0.47786    7.2164e-16     -0.11765
_SET1_   ENSG00000026025    10   17265240   17284592     31       8  41505       1.5759     0.043725    6.6613e-16       1.5759
_SET1_   ENSG00000165731    10   43567512   43630799    188      24  41505       1.6064      0.03676    6.6613e-16       1.6064
_SET1_   ENSG00000263761    10   48406773   48421907     19       8  41505    -0.032866      0.46373    7.1471e-16    -0.032866
_SET1_   ENSG00000107643    10   49509682   49652403    222      21  41505      0.20099      0.35322    7.2164e-16      0.20099
_SET1_   ENSG00000148584    10   52554169   52650435    103      15  41505     -0.19635      0.51121    7.2164e-16     -0.19635
_SET1_   ENSG00000107984    10   54069041   54082802     27       7  41505      -0.7874      0.73951    6.6613e-16      -0.7874
_SET1_   ENSG00000151150    10   61781056   62498248   1784      60  41505       1.5753     0.026633    6.6613e-16       1.5753
_SET1_   ENSG00000170312    10   62533089   62559610     88      12  41505      0.75066      0.18216    6.6613e-16      0.75066
_SET1_   ENSG00000096717    10   69639414   69683147     91      11  41505       2.1054     0.011893    8.8818e-16       2.1054
_SET1_   ENSG00000138336    10   70315094   70459244    395      21  41505      0.98008      0.11681    6.6613e-16      0.98008
_SET1_   ENSG00000165730    10   70582288   70660188    168      21  41505     -0.34358      0.57034    7.2164e-16     -0.34358
_SET1_   ENSG00000165732    10   70710891   70749824     61      11  41505     -0.77089      0.73713    6.6613e-16     -0.77089
_SET1_   ENSG00000156515    10   71024740   71166640    385      53  41505      -0.9767      0.78077    6.6613e-16      -0.9767
_SET1_   ENSG00000156574    10   72186692   72212707     47      10  41505       1.1295      0.10035    6.6613e-16       1.1295
_SET1_   ENSG00000107738    10   73502313   73538277    102      26  41505      -1.3786      0.88747    6.6613e-16      -1.3786
_SET1_   ENSG00000148606    10   79707906   79794280    103      16  41505     -0.55924      0.65741    6.6613e-16     -0.55924
_SET1_   ENSG00000253626    10   81267289   81281196     20       7  41505       1.3661     0.070315    6.6613e-16       1.3661
_SET1_   ENSG00000199104    10   88019451   88029545     18       7  41505      0.43431      0.29086    7.2164e-16      0.43431
_SET1_   ENSG00000107779    10   88511358   88697582    342      21  41505      0.17939      0.35316    7.2164e-16      0.17939
_SET1_   ENSG00000122376    10   88848918   88956222    160      13  41505     -0.15734      0.49254    7.2164e-16     -0.15734
_SET1_   ENSG00000107796    10   90689831   90756096    144      28  41505      0.18457      0.36034    7.2164e-16      0.18457
_SET1_   ENSG00000107864    10   93801449   94055835    251      17  41505      0.96591      0.12203    6.6613e-16      0.96591
_SET1_   ENSG00000138207    10   95346444   95366501     70      13  41505       0.0907      0.40666    7.2164e-16       0.0907
_SET1_   ENSG00000095585    10   97943927   98036344    234      43  41505        1.817     0.023143    6.6613e-16        1.817
_SET1_   ENSG00000213341    10  101943057  101994353     93      13  41505     -0.26351      0.55148    7.2164e-16     -0.26351
_SET1_   ENSG00000107831    10  103524866  103545128     13       6  41505      0.33944      0.32163    7.2164e-16      0.33944
_SET1_   ENSG00000203867    10  112399094  112604226    581      46  41505      -1.4417      0.88408    6.6613e-16      -1.4417
_SET1_   ENSG00000150594    10  112831787  112845665     30      10  41505      0.38666      0.30837    7.2164e-16      0.38666
_SET1_   ENSG00000169129    10  116049583  116169515    293      45  41505      -2.5301      0.99062    8.8818e-16      -2.5301
_SET1_   ENSG00000188816    10  124902652  124915188     17       5  41505      -3.0646      0.99845    8.8818e-16      -3.0646
_SET1_   ENSG00000151651    10  135070924  135095372     57       8  41505      -1.1147      0.84072    6.6613e-16      -1.1147
_SET1_   ENSG00000184363    11     387614     409908     61       8  41505    -0.086408      0.47068    7.2164e-16    -0.086408
_SET1_   ENSG00000174775    11     527242     542321     51       9  41505      0.95449      0.13769    6.6613e-16      0.95449
_SET1_   ENSG00000185507    11     607553     620983     43       7  41505      -1.8856      0.95909    6.6613e-16      -1.8856
_SET1_   ENSG00000130600    11    2011396    2027700     66      11  41505      0.37545       0.2947    7.2164e-16      0.37545
_SET1_   ENSG00000284010    11    2012989    2023061     51      10  41505       0.5302       0.2449    6.6613e-16       0.5302
_SET1_   ENSG00000254647    11    2176009    2187451     25       8  41505      -2.5199      0.99127    8.8818e-16      -2.5199
_SET1_   ENSG00000110651    11    2392407    2424032    106       8  41505      0.34233      0.33421    7.2164e-16      0.34233
_SET1_   ENSG00000269821    11    2624558    2726224    169      31  41505     -0.38172      0.58345    7.2164e-16     -0.38172
_SET1_   ENSG00000110713    11    3687313    3824022    337      23  41505     -0.21628      0.50709    7.2164e-16     -0.21628
_SET1_   ENSG00000121236    11    5612339    5639188    132      31  41505     -0.52674      0.64018    6.6613e-16     -0.52674
_SET1_   ENSG00000110169    11    6447279    6468847     42       8  41505      -1.2239      0.85918    6.6613e-16      -1.2239
_SET1_   ENSG00000182261    11    7974084    7991994     42      10  41505     0.099398      0.40285    7.2164e-16     0.099398
_SET1_   ENSG00000110321    11   10813597   10835487     38      10  41505     -0.36217      0.58327    7.2164e-16     -0.36217
_SET1_   ENSG00000262655    11   13979270   14294679    683      37  41505       1.8809     0.015596    6.6613e-16       1.8809
_SET1_   ENSG00000006071    11   17409045   17503441    286      33  41505       -1.833      0.94874    6.6613e-16       -1.833
_SET1_   ENSG00000173432    11   18282807   18296524     39      11  41505     -0.87791      0.76542    6.6613e-16     -0.87791
_SET1_   ENSG00000131808    11   30247561   30261808     32       4  41505       2.2435    0.0081593    8.8818e-16       2.2435
_SET1_   ENSG00000007372    11   31801327   31844509     52      10  41505     -0.18083      0.51611    7.2164e-16     -0.18083
_SET1_   ENSG00000184937    11   32404321   32462110    209      22  41505      0.23609      0.34188    7.2164e-16      0.23609
_SET1_   ENSG00000135372    11   34122164   34174217     62       8  41505     0.093601      0.42208    7.2164e-16     0.093601
_SET1_   ENSG00000175104    11   36500319   36536822     51      12  41505     -0.63638      0.69458    6.6613e-16     -0.63638
_SET1_   ENSG00000110492    11   46397306   46410387      7       3  41505     -0.99098      0.81083    6.6613e-16     -0.99098
_SET1_   ENSG00000066336    11   47371411   47405098     68      11  41505       2.7762    0.0016667    8.8818e-16       2.7762
_SET1_   ENSG00000149187    11   47482485   47592121     71      11  41505       2.8578    0.0013054    8.8818e-16       2.8578
_SET1_   ENSG00000172247    11   47606219   47620963     11       6  41505       2.1652     0.010723    8.8818e-16       2.1652
_SET1_   ENSG00000149177    11   47996977   48197391    279      17  41505      0.52837      0.23852    6.6613e-16      0.52837
_SET1_   ENSG00000156575    11   57139242   57153623     20       6  41505      0.76444      0.18546    6.6613e-16      0.76444
_SET1_   ENSG00000208009    11   57403671   57413759     10       2  41505      0.30172      0.32962    7.2164e-16      0.30172
_SET1_   ENSG00000242689    11   58385138   58398206     17       6  41505      -1.5388       0.9187    6.6613e-16      -1.5388
_SET1_   ENSG00000110107    11   60653019   60679057     33       6  41505       1.2933     0.073852    6.6613e-16       1.2933
_SET1_   ENSG00000013725    11   60734152   60792849    144      26  41505       6.9219   6.7299e-13    8.8818e-16       6.9219
_SET1_   ENSG00000168002    11   62524037   62539182     11       5  41505       1.7606     0.035363    6.6613e-16       1.7606
_SET1_   ENSG00000168071    11   64102676   64130006     53       9  41505        3.254   0.00032139    8.8818e-16        3.254
_SET1_   ENSG00000126391    11   65149092   65185996     27       8  41505     -0.40429      0.60359    7.2164e-16     -0.40429
_SET1_   ENSG00000245532    11   65185245   65218011     26       7  41505      0.19291      0.37399    7.2164e-16      0.19291
_SET1_   ENSG00000173039    11   65416070   65435561     19       6  41505        4.184   7.7118e-06    8.8818e-16        4.184
_SET1_   ENSG00000173914    11   66427469   66450358     10       5  41505      0.86276      0.15869    6.6613e-16      0.86276
_SET1_   ENSG00000175505    11   67126639   67146648     18       5  41505     0.081868      0.44805    7.2164e-16     0.081868
_SET1_   ENSG00000175634    11   67190931   67207872     24       5  41505       1.3859     0.062795    6.6613e-16       1.3859
_SET1_   ENSG00000110066    11   67917330   67986319     75       9  41505      0.96976      0.12987    6.6613e-16      0.96976
_SET1_   ENSG00000162344    11   69508006   69523790     20      10  41505     -0.70953      0.71391    6.6613e-16     -0.70953
_SET1_   ENSG00000075388    11   69580790   69595109     41      11  41505     -0.79291      0.74684    6.6613e-16     -0.79291
_SET1_   ENSG00000186895    11   69619736   69639184     81      11  41505     -0.58551      0.66263    6.6613e-16     -0.58551
_SET1_   ENSG00000168040    11   70044402   70058496     29       8  41505      0.51913      0.25216    6.6613e-16      0.51913
_SET1_   ENSG00000186642    11   72282185   72390635    243      30  41505       2.5948    0.0026476    8.8818e-16       2.5948
_SET1_   ENSG00000149273    11   75105559   75138324     34       9  41505      -0.2647      0.54787    7.2164e-16      -0.2647
_SET1_   ENSG00000085741    11   75892369   75926780     87      18  41505      0.60059      0.22405    6.6613e-16      0.60059
_SET1_   ENSG00000137507    11   76363568   76386791     44      14  41505      0.49203      0.25757    7.2164e-16      0.49203
_SET1_   ENSG00000110218    11   93857007   93920134    129      14  41505      -2.2919      0.98282    8.8818e-16      -2.2919
_SET1_   ENSG00000082175    11  100895355  101005544    309      21  41505     -0.30301      0.54223    7.2164e-16     -0.30301
_SET1_   ENSG00000137693    11  101976178  102109155    216      15  41505       1.7145     0.027952    6.6613e-16       1.7145
_SET1_   ENSG00000118113    11  102577527  102602781    127      21  41505     0.094577      0.40145    7.2164e-16     0.094577
_SET1_   ENSG00000262406    11  102728467  102750712     42      11  41505      0.94048      0.14508    6.6613e-16      0.94048
_SET1_   ENSG00000137752    11  104891124  104910977     68       7  41505      0.48282      0.26557    7.2164e-16      0.48282
_SET1_   ENSG00000149311    11  108088771  108244829    186      13  41505       1.6494     0.033205    6.6613e-16       1.6494
_SET1_   ENSG00000137710    11  109730021  110172437    688      48  41505      0.83146      0.13555    6.6613e-16      0.83146
_SET1_   ENSG00000110777    11  111217980  111331355    339      24  41505       2.4543    0.0039195    8.8818e-16       2.4543
_SET1_   ENSG00000150782    11  112008976  112039819     69      14  41505     -0.72753      0.71717    6.6613e-16     -0.72753
_SET1_   ENSG00000149295    11  113275327  113351413    150      21  41505       1.0029      0.11963    6.6613e-16       1.0029
_SET1_   ENSG00000182985    11  115034938  115380675    515      44  41505         4.01   1.1104e-05    8.8818e-16         4.01
_SET1_   ENSG00000109917    11  116639515  116663755     51      12  41505       1.4521     0.056006    6.6613e-16       1.4521
_SET1_   ENSG00000278768    11  117154169  117169294     17      10  41505     -0.75988      0.73801    6.6613e-16     -0.75988
_SET1_   ENSG00000198851    11  118170445  118191890     49      10  41505       3.4652   0.00014731    8.8818e-16       3.4652
_SET1_   ENSG00000172273    11  118987290  119011769     39       6  41505      -1.5825      0.92242    6.6613e-16      -1.5825
_SET1_   ENSG00000137642    11  121318023  121509472    273      40  41505     -0.56568      0.64477    6.6613e-16     -0.56568
_SET1_   ENSG00000109943    11  122704208  122748351    107      23  41505     -0.56742      0.66029    6.6613e-16     -0.56742
_SET1_   ENSG00000109971    11  122923197  122938938     49      10  41505      0.30745      0.33314    7.2164e-16      0.30745
_SET1_   ENSG00000154143    11  124476324  124495252     15       8  41505     -0.45169       0.6361    7.2164e-16     -0.45169
_SET1_   ENSG00000149554    11  125490058  125551150     94      14  41505       1.9623     0.017003    6.6613e-16       1.9623
_SET1_   ENSG00000165526    11  126066991  126086587     48      10  41505     0.038313      0.42571    7.1471e-16     0.038313
_SET1_   ENSG00000150455    11  126147392  126173740     72      13  41505      0.24693      0.34855    7.2164e-16      0.24693
_SET1_   ENSG00000134954    11  128323656  128462453    240      39  41505       3.4004   0.00016517    8.8818e-16       3.4004
_SET1_   ENSG00000118972    12    4472393    4493878     53      13  41505     -0.85108      0.76181    6.6613e-16     -0.85108
_SET1_   ENSG00000111241    12    4532321    4559981     62      12  41505      0.18238      0.36928    7.2164e-16      0.18238
_SET1_   ENSG00000111640    12    6638678    6652540     32       7  41505       1.1853     0.092461    6.6613e-16       1.1853
_SET1_   ENSG00000010610    12    6891024    6934965    136      25  41505      0.45486      0.26599    7.2164e-16      0.45486
_SET1_   ENSG00000215021    12    7069490    7084943     17       6  41505     -0.87302      0.78664    6.6613e-16     -0.87302
_SET1_   ENSG00000111684    12    7080347    7130781     46       7  41505       -1.341      0.89168    6.6613e-16       -1.341
_SET1_   ENSG00000111701    12    7796996    7823504     99      15  41505     -0.15759      0.50113    7.2164e-16     -0.15759
_SET1_   ENSG00000171860    12    8204440    8223955     28       9  41505       1.8133     0.025003    6.6613e-16       1.8133
_SET1_   ENSG00000205846    12    8603558    8635926    112       5  41505      -0.4307      0.60649    7.2164e-16      -0.4307
_SET1_   ENSG00000166523    12    8680901    8698501     37       7  41505       1.7695     0.027204    6.6613e-16       1.7695
_SET1_   ENSG00000111732    12    8749751    8770838     43      16  41505       1.2508     0.083022    6.6613e-16       1.2508
_SET1_   ENSG00000184293    12    9849778    9890895    191      15  41505       5.8889   6.3633e-10    8.8818e-16       5.8889
_SET1_   ENSG00000256797    12   10029088   10053432     46      10  41505       1.8635     0.023121    6.6613e-16       1.8635
_SET1_   ENSG00000197992    12   10178277   10223630     63      10  41505      -1.8222      0.95244    6.6613e-16      -1.8222
_SET1_   ENSG00000172243    12   10264376   10287857     73      11  41505      0.68218      0.20667    6.6613e-16      0.68218
_SET1_   ENSG00000213809    12   10519952   10549473     69      10  41505     -0.44473      0.61557    7.2164e-16     -0.44473
_SET1_   ENSG00000255819    12   10519952   10567745    113      13  41505     -0.59617      0.66908    6.6613e-16     -0.59617
_SET1_   ENSG00000180574    12   10653201   10680734     87       8  41505      -0.4457      0.61421    7.2164e-16      -0.4457
_SET1_   ENSG00000060138    12   10846688   10880922     77      13  41505     -0.19901      0.51756    7.2164e-16     -0.19901
_SET1_   ENSG00000133703    12   25353180   25408870    157      22  41505     -0.23845      0.52467    7.2164e-16     -0.23845
_SET1_   ENSG00000188906    12   40585546   40768087    537      33  41505      0.88755       0.1308    6.6613e-16      0.88755
_SET1_   ENSG00000018236    12   41081241   41471217   1039      40  41505     -0.39341      0.52974    7.2164e-16     -0.39341
_SET1_   ENSG00000134294    12   46746971   46771556     21       4  41505     -0.12002      0.48879    7.2164e-16     -0.12002
_SET1_   ENSG00000111424    12   48230320   48341831    286      46  41505       1.6449     0.032832    6.6613e-16       1.6449
_SET1_   ENSG00000181929    12   49391057   49417590     11       3  41505      0.24747      0.35004    7.2164e-16      0.24747
_SET1_   ENSG00000066117    12   50473983   50499490     20       4  41505       1.3407     0.067874    6.6613e-16       1.3407
_SET1_   ENSG00000161813    12   50781166   50878787    104       9  41505      0.40332      0.31365    7.2164e-16      0.40332
_SET1_   ENSG00000135503    12   52340483   52395862     67      14  41505     -0.46841      0.62988    7.2164e-16     -0.46841
_SET1_   ENSG00000172819    12   53599351   53631764     32      11  41505      0.26284      0.35585    7.2164e-16      0.26284
_SET1_   ENSG00000185591    12   53768960   53815230     54       6  41505      0.39366      0.29811    7.2164e-16      0.39366
_SET1_   ENSG00000139546    12   53889705   53905215      5       3  41505     -0.93842      0.78994    6.6613e-16     -0.93842
_SET1_   ENSG00000012822    12   54097301   54126529     67      18  41505     0.075551      0.41168    7.2164e-16     0.075551
_SET1_   ENSG00000170473    12   56290197   56331402     35       6  41505       1.1668     0.096516    6.6613e-16       1.1668
_SET1_   ENSG00000065361    12   56465583   56502289     40       9  41505      0.86826      0.15402    6.6613e-16      0.86826
_SET1_   ENSG00000135482    12   56507044   56526298     15       6  41505       1.6045     0.043541    6.6613e-16       1.6045
_SET1_   ENSG00000139540    12   56618833   56636630      8       3  41505    -0.076533      0.49614    7.2164e-16    -0.076533
_SET1_   ENSG00000110944    12   56722958   56739194      7       3  41505       0.3418      0.33238    7.2164e-16       0.3418
_SET1_   ENSG00000166888    12   57484191   57530922     77      20  41505       1.4946     0.049254    6.6613e-16       1.4946
_SET1_   ENSG00000175197    12   57905371   57920520     11       3  41505      0.42271      0.29696    7.2164e-16      0.42271
_SET1_   ENSG00000183735    12   64840870   64900894     86      12  41505       1.2118      0.08573    6.6613e-16       1.2118
_SET1_   ENSG00000207546    12   65011289   65021385     25       6  41505      0.60131       0.2291    6.6613e-16      0.60131
_SET1_   ENSG00000149948    12   66213240   66365071    183      28  41505      -1.8869      0.95829    6.6613e-16      -1.8869
_SET1_   ENSG00000090376    12   66577975   66653402    111      20  41505       0.4455      0.27296    7.2164e-16       0.4455
_SET1_   ENSG00000111537    12   68543548   68558520     27       8  41505      0.58183      0.23613    6.6613e-16      0.58183
_SET1_   ENSG00000111536    12   68590129   68624590    110      20  41505       -1.146      0.83723    6.6613e-16       -1.146
_SET1_   ENSG00000177425    12   79963759   80089744    109      11  41505    -0.066889      0.48681    7.2164e-16    -0.066889
_SET1_   ENSG00000133636    12   86263073   86281770     52       9  41505     -0.19671      0.52144    7.2164e-16     -0.19671
_SET1_   ENSG00000139329    12   91491406   91510271     56      11  41505     -0.59246      0.69303    6.6613e-16     -0.59246
_SET1_   ENSG00000012504    12  100862486  100963192    109      22  41505      -1.2334      0.86442    6.6613e-16      -1.2334
_SET1_   ENSG00000017427    12  102784652  102880522    130      22  41505     -0.68961      0.70687    6.6613e-16     -0.68961
_SET1_   ENSG00000013503    12  106746526  106908976    280      17  41505      0.95494      0.12506    6.6613e-16      0.95494
